Iteration,Evaluation Loss,Evaluation Accuracy
706,0.1635238081216812,0.9534235596656799
707,0.16344468295574188,0.9534235596656799
708,0.16342061758041382,0.9534235596656799
709,0.16334697604179382,0.9535230994224548
710,0.1632373034954071,0.9535230994224548
711,0.16311761736869812,0.9534235596656799
712,0.16300348937511444,0.9536226391792297
713,0.162960022687912,0.9534235596656799
714,0.16293302178382874,0.953324019908905
715,0.1628846973180771,0.9534235596656799
716,0.16284701228141785,0.953324019908905
717,0.162790447473526,0.9534235596656799
718,0.16276586055755615,0.9536226391792297
719,0.16270551085472107,0.9534235596656799
720,0.16261959075927734,0.9535230994224548
721,0.16249379515647888,0.9534235596656799
722,0.16239339113235474,0.9534235596656799
723,0.16233013570308685,0.953324019908905
724,0.16228124499320984,0.953324019908905
725,0.16218510270118713,0.9534235596656799
726,0.16207270324230194,0.9534235596656799
727,0.1619739830493927,0.9535230994224548
728,0.16191110014915466,0.9535230994224548
729,0.161897212266922,0.9535230994224548
730,0.1619495004415512,0.9535230994224548
731,0.1619638204574585,0.9536226391792297
732,0.16187234222888947,0.9534235596656799
733,0.16173140704631805,0.9534235596656799
734,0.16156437993049622,0.953324019908905
735,0.16141238808631897,0.9534235596656799
736,0.16131271421909332,0.9535230994224548
737,0.16122445464134216,0.9535230994224548
738,0.16117911040782928,0.953324019908905
739,0.16112594306468964,0.9532245397567749
740,0.1610887050628662,0.953324019908905
741,0.16106899082660675,0.953324019908905
742,0.16095764935016632,0.9534235596656799
743,0.16080762445926666,0.9537221193313599
744,0.16061928868293762,0.9537221193313599
745,0.16047237813472748,0.9537221193313599
746,0.16037985682487488,0.9536226391792297
747,0.16036714613437653,0.9536226391792297
748,0.1603107899427414,0.9538216590881348
749,0.16021516919136047,0.9539211988449097
750,0.16011956334114075,0.9541202187538147
751,0.16004249453544617,0.9543192386627197
752,0.1599888801574707,0.9541202187538147
753,0.1599627137184143,0.9541202187538147
754,0.1599210649728775,0.9541202187538147
755,0.1598675549030304,0.9540206789970398
756,0.15984266996383667,0.9540206789970398
757,0.15984052419662476,0.9541202187538147
758,0.15984131395816803,0.9541202187538147
759,0.15981191396713257,0.9543192386627197
760,0.15974833071231842,0.9541202187538147
761,0.1596374809741974,0.9540206789970398
762,0.15954138338565826,0.9540206789970398
763,0.159487783908844,0.9539211988449097
764,0.1594712883234024,0.9541202187538147
765,0.15944306552410126,0.9539211988449097
766,0.15939292311668396,0.9538216590881348
767,0.1593046486377716,0.9539211988449097
768,0.15919385850429535,0.9539211988449097
769,0.15904340147972107,0.9541202187538147
770,0.15891914069652557,0.9542197585105896
771,0.15878862142562866,0.9542197585105896
772,0.15867668390274048,0.9542197585105896
773,0.1585293710231781,0.9543192386627197
774,0.15845650434494019,0.9543192386627197
775,0.15840505063533783,0.9544187784194946
776,0.15837164223194122,0.9543192386627197
777,0.15835025906562805,0.9541202187538147
778,0.15830720961093903,0.9541202187538147
779,0.15826493501663208,0.9540206789970398
780,0.15821599960327148,0.9541202187538147
781,0.15810681879520416,0.9541202187538147
782,0.15806066989898682,0.9542197585105896
783,0.15802650153636932,0.9542197585105896
784,0.15800578892230988,0.9543192386627197
785,0.15792541205883026,0.9542197585105896
786,0.1578364223241806,0.9542197585105896
787,0.15777911245822906,0.9543192386627197
788,0.15774990618228912,0.9543192386627197
789,0.15768206119537354,0.9542197585105896
790,0.15755993127822876,0.9542197585105896
791,0.1574173867702484,0.9543192386627197
792,0.15724697709083557,0.9542197585105896
793,0.1571241319179535,0.9542197585105896
794,0.15705689787864685,0.9543192386627197
795,0.15701346099376678,0.9543192386627197
796,0.15697653591632843,0.9544187784194946
797,0.15695218741893768,0.9544187784194946
798,0.15692158043384552,0.9544187784194946
799,0.15692417323589325,0.9542197585105896
800,0.15693047642707825,0.9542197585105896
801,0.1568758487701416,0.9542197585105896
802,0.1568227857351303,0.9542197585105896
803,0.15676751732826233,0.9542197585105896
804,0.1566482037305832,0.9544187784194946
805,0.1565323919057846,0.9545183181762695
806,0.15642167627811432,0.9546178579330444
807,0.15635371208190918,0.9545183181762695
808,0.1562843918800354,0.9548168778419495
809,0.15627992153167725,0.9548168778419495
810,0.15629121661186218,0.9549164175987244
811,0.15616486966609955,0.9549164175987244
812,0.15600478649139404,0.9548168778419495
813,0.15589158236980438,0.9545183181762695
814,0.1558382213115692,0.9545183181762695
815,0.15577414631843567,0.9545183181762695
816,0.15579034388065338,0.9546178579330444
817,0.15577682852745056,0.9551154375076294
818,0.1557469367980957,0.9552149772644043
819,0.1556335687637329,0.9549164175987244
820,0.15555937588214874,0.9549164175987244
821,0.15549986064434052,0.9550158977508545
822,0.155466690659523,0.9549164175987244
823,0.15544940531253815,0.9548168778419495
824,0.15542098879814148,0.9550158977508545
825,0.15532410144805908,0.9550158977508545
826,0.15522578358650208,0.9550158977508545
827,0.15513692796230316,0.9548168778419495
828,0.15503999590873718,0.9548168778419495
829,0.1549745798110962,0.9548168778419495
830,0.15489885210990906,0.9550158977508545
831,0.15477697551250458,0.9551154375076294
832,0.15460792183876038,0.9549164175987244
833,0.15453507006168365,0.9548168778419495
834,0.15447571873664856,0.9548168778419495
835,0.15445470809936523,0.9548168778419495
836,0.1544811874628067,0.9549164175987244
837,0.15448647737503052,0.9549164175987244
838,0.15441188216209412,0.9551154375076294
839,0.15433472394943237,0.9552149772644043
840,0.15429802238941193,0.9551154375076294
841,0.15429776906967163,0.9551154375076294
842,0.1542666256427765,0.9554139971733093
843,0.1542491316795349,0.9553145170211792
844,0.15423327684402466,0.9552149772644043
845,0.15416616201400757,0.9554139971733093
846,0.15408101677894592,0.9555135369300842
847,0.15399864315986633,0.9555135369300842
848,0.15395784378051758,0.9555135369300842
849,0.1539667844772339,0.9554139971733093
850,0.15396837890148163,0.9551154375076294
851,0.15395496785640717,0.9553145170211792
852,0.1539398431777954,0.9554139971733093
853,0.15390609204769135,0.9554139971733093
854,0.15382692217826843,0.9553145170211792
855,0.15375836193561554,0.9553145170211792
856,0.15370529890060425,0.9553145170211792
857,0.15362340211868286,0.9553145170211792
858,0.1535770148038864,0.9553145170211792
859,0.15355628728866577,0.9553145170211792
860,0.1534942388534546,0.9551154375076294
861,0.1534319519996643,0.9551154375076294
862,0.15331152081489563,0.9552149772644043
863,0.15325602889060974,0.9552149772644043
864,0.15325090289115906,0.9553145170211792
865,0.15323151648044586,0.9554139971733093
866,0.1531931459903717,0.9555135369300842
867,0.15305404365062714,0.9555135369300842
868,0.15289829671382904,0.9557125568389893
869,0.1527504324913025,0.9557125568389893
870,0.152607262134552,0.9557125568389893
871,0.15249893069267273,0.9555135369300842
872,0.15242435038089752,0.9556130766868591
873,0.15234822034835815,0.9557125568389893
874,0.15229986608028412,0.9557125568389893
875,0.15222711861133575,0.9557125568389893
876,0.1521332710981369,0.9556130766868591
877,0.15210188925266266,0.9558120965957642
878,0.152038112282753,0.9559116363525391
879,0.15196901559829712,0.9559116363525391
880,0.15194886922836304,0.9558120965957642
881,0.15186043083667755,0.956011176109314
882,0.15183372795581818,0.9561106562614441
883,0.15183493494987488,0.9563097357749939
884,0.1518433541059494,0.9561106562614441
885,0.15189971029758453,0.9561106562614441
886,0.15185248851776123,0.9561106562614441
887,0.1517275720834732,0.956011176109314
888,0.15162339806556702,0.9559116363525391
889,0.1515367180109024,0.956011176109314
890,0.1514475792646408,0.9558120965957642
891,0.1513359248638153,0.9557125568389893
892,0.15123730897903442,0.9556130766868591
893,0.1512039750814438,0.9555135369300842
894,0.15113426744937897,0.9556130766868591
895,0.15103504061698914,0.9556130766868591
896,0.15091297030448914,0.9559116363525391
897,0.1508728563785553,0.956011176109314
898,0.15078024566173553,0.956011176109314
899,0.1506825089454651,0.956011176109314
